"motion" "time" "V1" "V2" "RT" "Correct" "Onset" "Offset" "UK1" "UK2" "UK3" "run" "day" "direction" "response" "RToffset"
0.026 0.854 180 180 1.1311 1 363.41 364.28 364.64 0.86592 0.36179 61 "061.txt" "right" "right" 0.26518
0.045 0.551 180 180 0.82051 1 368.7 369.26 369.62 0.55941 0.36103 61 "061.txt" "right" "right" 0.2611
0.681 0.484 0 0 0.75594 1 373.06 373.56 373.92 0.49279 0.36174 61 "061.txt" "left" "left" 0.26315
0.062 0.368 0 0 0.65985 1 382.46 382.83 383.19 0.37275 0.36186 61 "061.txt" "left" "left" 0.2871
0.143 0.588 180 180 0.8773 1 388.11 388.71 389.08 0.59935 0.36603 61 "061.txt" "right" "right" 0.27795
0.387 1.34 0 0 1.6064 1 392.52 393.87 394.23 1.3459 0.3617 61 "061.txt" "left" "left" 0.2605
0.45 0.854 0 0 1.1017 1 397.9 398.76 399.13 0.86596 0.36655 61 "061.txt" "left" "left" 0.23574
0.033 3.3 0 0 3.5652 1 10.465 13.737 14.104 3.2725 0.36722 62 "062.txt" "left" "left" 0.2927
0.192 1.25 180 180 1.5228 1 19.028 20.294 20.659 1.2659 0.36488 62 "062.txt" "right" "right" 0.2569
0.837 0.964 180 180 1.2456 1 26.852 27.825 28.186 0.97256 0.36113 62 "062.txt" "right" "right" 0.27304
0.173 0.315 0 0 0.63259 1 41.394 41.714 42.082 0.31955 0.36794 62 "062.txt" "left" "left" 0.31304
0.143 1.34 180 180 1.6431 1 49.392 50.738 51.1 1.3458 0.36213 62 "062.txt" "right" "right" 0.2973
0.045 1.17 180 0 1.4619 0 56.283 57.456 57.817 1.1725 0.36116 62 "062.txt" "right" "left" 0.2894
0.157 2.02 180 180 2.2192 1 61.255 63.28 63.641 2.0256 0.36044 62 "062.txt" "right" "right" 0.1936
0.121 0.516 180 180 0.8002 1 72.998 73.517 73.879 0.51931 0.36175 62 "062.txt" "right" "right" 0.28089
0.216 1.44 0 0 1.698 1 78.676 80.128 80.487 1.4524 0.35886 62 "062.txt" "left" "left" 0.2456
0.918 0.293 180 180 0.60113 1 89.486 89.792 90.159 0.30611 0.36687 62 "062.txt" "right" "right" 0.29502
0.523 1.09 0 0 1.3713 1 100.7 101.79 102.15 1.0926 0.35913 62 "062.txt" "left" "left" 0.2787
0.131 2.52 0 0 2.814 1 117.32 119.85 120.21 2.5322 0.3621 62 "062.txt" "left" "left" 0.2818
0.76 1.83 0 0 2.0833 1 123.62 125.46 125.82 1.839 0.35903 62 "062.txt" "left" "left" 0.2443
0.096 2.52 180 180 2.8218 1 129.39 131.93 132.29 2.5321 0.36362 62 "062.txt" "right" "right" 0.289700000000000
0.285 0.906 0 0 1.1768 1 137.74 138.64 139.01 0.90603 0.36691 62 "062.txt" "left" "left" 0.27077
0.192 0.453 180 180 0.77373 1 145.15 145.61 145.98 0.46602 0.36082 62 "062.txt" "right" "right" 0.30771
1 0.588 180 180 0.87655 1 150.29 150.89 151.26 0.59918 0.36549 62 "062.txt" "right" "right" 0.27737
0.033 1.34 180 180 1.6381 1 154.69 156.04 156.4 1.3457 0.3637 62 "062.txt" "right" "right" 0.2924
1 0.666 180 180 0.95715 1 167.29 167.97 168.33 0.67937 0.35886 62 "062.txt" "right" "right" 0.27778
0.192 0.22 180 180 0.55654 1 171.81 172.03 172.39 0.22611 0.35971 62 "062.txt" "right" "right" 0.33043
0.056 0.395 0 180 0.7297 0 178.44 178.84 179.21 0.39948 0.36684 62 "062.txt" "left" "right" 0.33022
0.019 2.02 180 0 2.3143 0 185.71 187.73 188.09 2.0256 0.36048 62 "062.txt" "right" "left" 0.2887
0 0.484 0 180 0.83014 0 191.55 192.04 192.41 0.49268 0.36655 62 "062.txt" "left" "right" 0.33746
0.131 0.625 0 0 0.89744 1 197.61 198.24 198.6 0.6261 0.35983 62 "062.txt" "left" "left" 0.27134
0.026 0.341 0 0 0.64207 1 204.02 204.37 204.73 0.34608 0.35952 62 "062.txt" "left" "left" 0.29599
0.033 1.44 180 180 1.7415 1 208.3 209.75 210.11 1.4526 0.35972 62 "062.txt" "right" "right" 0.2889
0.088 0.271 0 0 0.59366 1 214.25 214.53 214.89 0.27948 0.35976 62 "062.txt" "left" "left" 0.31418
0.045 0.395 0 0 0.69871 1 218.34 218.74 219.1 0.39945 0.36209 62 "062.txt" "left" "left" 0.29926
0 0.395 0 180 0.71491 0 226.39 226.79 227.15 0.39943 0.36094 62 "062.txt" "left" "right" 0.31548
0.051 0.453 180 0 0.74624 0 230.63 231.08 231.45 0.45273 0.36574 62 "062.txt" "right" "left" 0.29351
0.143 0.71 0 0 0.9985 1 236.61 237.33 237.69 0.71933 0.35964 62 "062.txt" "left" "left" 0.27917
0.681 1.02 180 180 1.3482 1 243.22 244.25 244.61 1.0258 0.35972 62 "062.txt" "right" "right" 0.3224
0.081 0.395 180 0 0.69456 0 248.56 248.95 249.32 0.39943 0.36076 62 "062.txt" "right" "left" 0.29513
0.111 0.293 0 0 0.59906 1 255.5 255.79 256.15 0.29276 0.36038 62 "062.txt" "left" "left" 0.3063
0.918 3.3 0 0 3.574 1 265.95 269.26 269.62 3.3051 0.36109 62 "062.txt" "left" "left" 0.2689
0.918 0.271 0 0 0.466 1 277.29 277.57 277.93 0.27945 0.3613 62 "062.txt" "left" "left" 0.18655
0.45 1.69 180 180 2.0149 1 282.8 284.49 284.85 1.6921 0.35954 62 "062.txt" "right" "right" 0.3228
0.121 0.395 0 0 0.69401 1 290.82 291.22 291.59 0.3995 0.36523 62 "062.txt" "left" "left" 0.29451
0.143 1.44 0 0 1.7232 1 295.55 297.01 297.37 1.4525 0.36022 62 "062.txt" "left" "left" 0.2707
0.285 0.271 180 180 0.56758 1 303.27 303.55 303.91 0.27939 0.36124 62 "062.txt" "right" "right" 0.28819
0.387 0.271 0 0 0.59571 1 313.75 314.03 314.39 0.27933 0.36225 62 "062.txt" "left" "left" 0.31638
0.103 2.52 180 180 2.8714 1 320.57 323.1 323.47 2.5321 0.36886 62 "062.txt" "right" "right" 0.3393
0.051 1.02 180 0 1.3427 0 331.9 332.93 333.29 1.026 0.36368 62 "062.txt" "right" "left" 0.3167
0.143 0.315 0 0 0.60775 1 337.45 337.77 338.13 0.31959 0.35945 62 "062.txt" "left" "left" 0.28816
0.068 1.69 180 0 2.0003 0 341.79 343.48 343.85 1.6921 0.36246 62 "062.txt" "right" "left" 0.3082
0.76 1.44 180 180 1.7137 1 347.5 348.95 349.31 1.4525 0.35949 62 "062.txt" "right" "right" 0.2612
0.081 0.293 180 0 0.59359 0 355.96 356.27 356.63 0.30611 0.3668 62 "062.txt" "right" "left" 0.28748
0.051 1.34 180 180 1.684 1 360.68 362.03 362.39 1.3457 0.36734 62 "062.txt" "right" "right" 0.3383
0.143 1.25 0 0 1.5401 1 365.98 367.24 367.6 1.2525 0.35916 62 "062.txt" "left" "left" 0.2876
0.837 1.34 0 0 1.6336 1 374.76 376.1 376.47 1.3458 0.36669 62 "062.txt" "left" "left" 0.2878
0.026 0.964 0 180 1.2946 0 380.14 381.11 381.47 0.9726 0.35973 62 "062.txt" "left" "right" 0.322
0.247 0.341 180 180 0.6239 1 386.17 386.51 386.87 0.34615 0.36065 62 "062.txt" "right" "right" 0.27775
0.056 0.484 180 0 0.81777 0 392.12 392.62 392.98 0.49269 0.36233 62 "062.txt" "right" "left" 0.32508
0 0.805 180 180 1.1494 1 397.88 398.69 399.06 0.8126 0.36582 62 "062.txt" "right" "right" 0.3368
0.603 0.25 180 180 0.50328 1 10.463 10.669 11.035 0.20635 0.36576 63 "063.txt" "right" "right" 0.29693
0.051 1.25 0 180 1.578 0 17.44 18.706 19.065 1.2658 0.35882 63 "063.txt" "left" "right" 0.3122
0.096 1.69 180 180 1.9525 1 24.065 25.757 26.118 1.6923 0.36095 63 "063.txt" "right" "right" 0.2602
0.019 0.368 180 0 0.68834 0 36.341 36.713 37.076 0.37276 0.36306 63 "063.txt" "right" "left" 0.31558
0.068 2.02 180 0 2.3117 0 40.659 42.685 43.045 2.0256 0.35976 63 "063.txt" "right" "left" 0.2861
0.131 1.69 180 180 1.9723 1 50.603 52.295 52.655 1.6924 0.3601 63 "063.txt" "right" "right" 0.2799
0.062 1.17 0 0 1.4273 1 56.108 57.28 57.643 1.1725 0.36283 63 "063.txt" "left" "left" 0.2548
0 0.315 0 180 0.61817 0 65.025 65.344 65.706 0.31949 0.36154 63 "063.txt" "left" "right" 0.29868
0.247 0.588 0 0 0.86785 1 69.29 69.89 70.254 0.59948 0.36473 63 "063.txt" "left" "left" 0.26837
0.051 0.666 180 0 0.97542 0 77.768 78.447 78.806 0.67927 0.35903 63 "063.txt" "right" "left" 0.29615
0.918 0.368 0 0 0.64382 1 84.925 85.298 85.659 0.37289 0.3614 63 "063.txt" "left" "left" 0.27093
0.056 0.805 180 180 1.0738 1 89.337 90.15 90.512 0.8127 0.362 63 "063.txt" "right" "right" 0.2611
0.039 0.71 0 0 1.0032 1 94.709 95.428 95.792 0.7194 0.3638 63 "063.txt" "left" "left" 0.2838
0.523 0.271 0 0 0.54234 1 99.241 99.52 99.88 0.2795 0.35989 63 "063.txt" "left" "left" 0.26284
0.039 0.625 180 180 0.91237 1 110.05 110.68 111.04 0.62599 0.3589 63 "063.txt" "right" "right" 0.28638
0.026 0.453 180 180 0.7806 1 117.09 117.55 117.92 0.46599 0.36096 63 "063.txt" "right" "right" 0.31461
0.103 1.09 0 0 1.3644 1 125.85 126.94 127.3 1.0926 0.36193 63 "063.txt" "left" "left" 0.2718
0.523 1.34 0 0 1.5686 1 132.84 134.19 134.55 1.3457 0.36313 63 "063.txt" "left" "left" 0.2229
0.051 0.22 0 180 0.55127 0 141.24 141.47 141.83 0.22613 0.36284 63 "063.txt" "left" "right" 0.32514
0.387 1.56 0 0 1.8161 1 152.78 154.36 154.72 1.5723 0.36579 63 "063.txt" "left" "left" 0.2438
0.192 2.02 0 0 2.2915 1 160.3 162.34 162.71 2.0387 0.36554 63 "063.txt" "left" "left" 0.2528
0.068 0.516 0 0 0.79318 1 166.19 166.71 167.07 0.51942 0.36184 63 "063.txt" "left" "left" 0.27376
0.192 0.625 180 180 0.86403 1 171.95 172.58 172.94 0.62607 0.36223 63 "063.txt" "right" "right" 0.23796
0.76 0.964 0 0 1.2533 1 178.26 179.23 179.59 0.9726 0.36154 63 "063.txt" "left" "left" 0.2807
0.76 0.516 0 0 0.77308 1 184.87 185.39 185.75 0.51929 0.3592 63 "063.txt" "left" "left" 0.25379
0.192 0.395 180 180 0.72444 1 201.62 202.02 202.38 0.39946 0.36252 63 "063.txt" "right" "right" 0.32498
0.918 0.341 180 180 0.64242 1 205.79 206.14 206.51 0.34615 0.36691 63 "063.txt" "right" "right" 0.29627
0.026 2.02 180 180 2.3332 1 211.47 213.5 213.86 2.0256 0.36294 63 "063.txt" "right" "right" 0.307600000000000
0.026 1.83 180 180 2.1003 1 220.06 221.89 222.26 1.839 0.36697 63 "063.txt" "right" "right" 0.2613
0.088 1.17 180 180 1.4342 1 229.09 230.27 230.63 1.1726 0.3668 63 "063.txt" "right" "right" 0.2616
0.039 0.368 180 180 0.64532 1 236.98 237.36 237.72 0.37279 0.3605 63 "063.txt" "right" "right" 0.27253
1 0.315 180 180 0.6088 1 247.05 247.37 247.73 0.31944 0.36066 63 "063.txt" "right" "right" 0.28936
0.45 0.423 0 0 0.67955 1 253.38 253.8 254.17 0.42609 0.36166 63 "063.txt" "left" "left" 0.25346
0.081 0.588 180 180 0.8707 1 259.12 259.72 260.08 0.59939 0.35975 63 "063.txt" "right" "right" 0.27131
1 1.02 0 0 1.2809 1 264.26 265.28 265.64 1.0259 0.36185 63 "063.txt" "left" "left" 0.255
0.039 0.315 0 0 0.59963 1 269.65 269.97 270.33 0.31947 0.36037 63 "063.txt" "left" "left" 0.28016
0.331 1.02 0 0 1.305 1 274.71 275.73 276.09 1.0259 0.35932 63 "063.txt" "left" "left" 0.2791
0.173 3.3 0 0 3.5846 1 287.43 290.74 291.1 3.3051 0.35931 63 "063.txt" "left" "left" 0.2795
0 0.22 0 NA NA NA 300.8 301.03 301.4 0.22622 0.36673 63 "063.txt" "left" NA NA
0.387 0.964 180 180 1.2445 1 305.02 305.99 306.35 0.97262 0.35915 63 "063.txt" "right" "right" 0.27188
0.143 0.293 180 0 0.59364 0 312.71 313.01 313.37 0.30612 0.3596 63 "063.txt" "right" "left" 0.28752
0.216 0.315 0 0 0.61486 1 318.73 319.05 319.42 0.31947 0.36698 63 "063.txt" "left" "left" 0.29539
0.033 1.56 180 180 1.9089 1 323.1 324.68 325.04 1.5724 0.36559 63 "063.txt" "right" "right" 0.3365
0.216 0.395 0 0 0.70253 1 331.34 331.74 332.1 0.39938 0.35951 63 "063.txt" "left" "left" 0.30315
0.76 0.453 0 0 0.74294 1 335.78 336.25 336.6 0.46609 0.35851 63 "063.txt" "left" "left" 0.27685
0 0.964 180 180 1.2778 1 341.9 342.87 343.23 0.97247 0.35959 63 "063.txt" "right" "right" 0.30533
0 0.453 180 0 0.75494 0 347.2 347.67 348.03 0.46611 0.36185 63 "063.txt" "right" "left" 0.28883
0.088 0.854 180 180 1.1609 1 361.82 362.69 363.06 0.86605 0.36672 63 "063.txt" "right" "right" 0.29485
0.103 0.588 0 0 0.84137 1 366.5 367.12 367.48 0.61278 0.36741 63 "063.txt" "left" "left" 0.22859
0.103 0.453 180 180 0.72303 1 376.19 376.65 377 0.45271 0.35894 63 "063.txt" "right" "right" 0.27032
0.523 2.02 180 180 2.2971 1 380.44 382.47 382.84 2.0256 0.36671 63 "063.txt" "right" "right" 0.2715
1 0.854 180 180 1.1181 1 386.92 387.79 388.15 0.86592 0.36149 63 "063.txt" "right" "right" 0.25218
0.143 1.34 0 0 1.6368 1 391.63 392.97 393.34 1.3457 0.36294 63 "063.txt" "left" "left" 0.2911
0.387 0.551 0 0 0.85803 1 398.11 398.68 399.04 0.57284 0.36467 63 "063.txt" "left" "left" 0.28519
0.011 0.854 0 0 1.111 1 10.46 11.28 11.645 0.81999 0.36502 64 "064.txt" "left" "left" 0.29101
0.062 0.395 0 0 0.6752 1 16.891 17.304 17.662 0.41283 0.35854 64 "064.txt" "left" "left" 0.26237
0.011 0.588 0 0 0.90345 1 32.713 33.312 33.679 0.59931 0.3669 64 "064.txt" "left" "left" 0.30414
0.068 0.666 180 180 0.92392 1 37.111 37.791 38.156 0.67943 0.36575 64 "064.txt" "right" "right" 0.24449
0.523 0.22 0 0 0.50619 1 44.309 44.535 44.894 0.22615 0.35933 64 "064.txt" "left" "left" 0.28004
0.121 1.09 180 180 1.3639 1 48.574 49.667 50.025 1.0926 0.35865 64 "064.txt" "right" "right" 0.2713
0.111 3.3 180 180 3.5828 1 53.599 56.904 57.263 3.3052 0.35892 64 "064.txt" "right" "right" 0.2776
0.026 0.293 180 0 0.65245 0 62.117 62.423 62.788 0.30617 0.36559 64 "064.txt" "right" "left" 0.34628
0.76 3.3 180 180 3.6208 1 72.553 75.858 76.22 3.3052 0.36127 64 "064.txt" "right" "right" 0.3156
0.523 1.83 0 0 2.1005 1 82.164 84.002 84.361 1.839 0.35858 64 "064.txt" "left" "left" 0.2615
0.192 0.588 0 0 0.8788 1 90.534 91.134 91.492 0.59933 0.35853 64 "064.txt" "left" "left" 0.27947
0.76 0.395 180 180 0.71021 1 97.972 98.371 98.736 0.39944 0.36483 64 "064.txt" "right" "right" 0.31077
0.068 0.588 180 180 0.88803 1 108.02 108.62 108.99 0.59933 0.36675 64 "064.txt" "right" "right" 0.2887
0.387 0.906 0 0 1.1561 1 112.91 113.83 114.19 0.91904 0.35934 64 "064.txt" "left" "left" 0.23706
0.523 0.71 180 180 0.99378 1 117.67 118.39 118.75 0.71938 0.36253 64 "064.txt" "right" "right" 0.2744
0.121 0.805 180 180 1.0934 1 122.79 123.6 123.97 0.81265 0.36208 64 "064.txt" "right" "right" 0.28075
0.081 1.44 180 180 1.7481 1 131.59 133.04 133.41 1.4524 0.36655 64 "064.txt" "right" "right" 0.2957
0 1.69 180 180 1.9802 1 138.19 139.88 140.24 1.6923 0.35892 64 "064.txt" "right" "right" 0.2879
0.837 2.02 0 0 2.3335 1 151.05 153.09 153.46 2.0388 0.37576 64 "064.txt" "left" "left" 0.2947
0.075 0.22 180 0 0.52923 0 156.94 157.17 157.53 0.22621 0.35929 64 "064.txt" "right" "left" 0.30302
0.131 2.24 180 180 2.541 1 163.55 165.8 166.17 2.2522 0.36228 64 "064.txt" "right" "right" 0.2888
0.157 0.22 0 0 0.55478 1 171.34 171.56 171.93 0.22614 0.36545 64 "064.txt" "left" "left" 0.32864
0.121 1.25 0 0 1.5831 1 178.53 179.79 180.14 1.2526 0.3587 64 "064.txt" "left" "left" 0.3305
0.143 0.625 180 180 0.91274 1 183.6 184.22 184.59 0.62573 0.36665 64 "064.txt" "right" "right" 0.28701
0.121 0.368 0 0 0.66011 1 197.69 198.06 198.42 0.37284 0.36004 64 "064.txt" "left" "left" 0.28727
0.103 0.22 180 180 0.5387 1 208.88 209.11 209.48 0.22614 0.36614 64 "064.txt" "right" "right" 0.31256
1 0.368 180 180 0.65211 1 213.44 213.81 214.17 0.37279 0.35927 64 "064.txt" "right" "right" 0.27932
0.387 0.516 180 180 0.79737 1 218.29 218.81 219.18 0.51942 0.36695 64 "064.txt" "right" "right" 0.27795
0.111 0.805 0 0 1.0786 1 225.33 226.16 226.52 0.826 0.36516 64 "064.txt" "left" "left" 0.2526
0.103 2.24 180 180 2.5572 1 230.12 232.37 232.74 2.2519 0.36689 64 "064.txt" "right" "right" 0.3053
0.121 0.315 180 180 0.58922 1 236.89 237.21 237.57 0.31944 0.35878 64 "064.txt" "right" "right" 0.26978
0.603 1.17 0 0 1.4257 1 244.69 245.86 246.22 1.1726 0.35966 64 "064.txt" "left" "left" 0.2531
0.45 1.25 0 0 1.5243 1 249.64 250.9 251.26 1.2525 0.35889 64 "064.txt" "left" "left" 0.2718
0 0.759 0 180 1.0312 0 254.91 255.67 256.03 0.75941 0.3606 64 "064.txt" "left" "right" 0.27179
0.837 1.69 180 180 1.9811 1 260.71 262.4 262.76 1.6923 0.35884 64 "064.txt" "right" "right" 0.2888
0.081 1.34 0 0 1.6785 1 268.26 269.61 269.97 1.3457 0.36047 64 "064.txt" "left" "left" 0.3328
0.247 0.271 180 180 0.55025 1 275.85 276.13 276.49 0.27953 0.35891 64 "064.txt" "right" "right" 0.27072
0.056 1.83 180 180 2.1776 1 285.43 287.27 287.64 1.839 0.36738 64 "064.txt" "right" "right" 0.3386
0.681 0.22 180 180 0.54064 1 294.91 295.14 295.5 0.22618 0.35946 64 "064.txt" "right" "right" 0.31446
0.681 0.588 0 0 0.86939 1 299.16 299.76 300.13 0.59915 0.36487 64 "064.txt" "left" "left" 0.27024
0.062 0.22 180 180 0.55462 1 305.56 305.79 306.15 0.22613 0.36545 64 "064.txt" "right" "right" 0.32849
0.011 2.02 0 0 2.3483 1 309.58 311.61 311.97 2.0256 0.35888 64 "064.txt" "left" "left" 0.3227
0 1.09 180 0 1.3807 0 317.38 318.47 318.84 1.0925 0.36663 64 "064.txt" "right" "left" 0.2882
0.019 0.25 180 0 0.5491 0 323.73 323.98 324.34 0.25289 0.36084 64 "064.txt" "right" "left" 0.29621
0.068 0.315 180 180 0.61581 1 329.21 329.52 329.88 0.31946 0.3589 64 "064.txt" "right" "right" 0.29635
0.285 2.02 180 180 2.2797 1 334.19 336.22 336.58 2.0256 0.36188 64 "064.txt" "right" "right" 0.2541
0.131 2.02 0 0 2.2888 1 341.8 343.83 344.19 2.0255 0.35989 64 "064.txt" "left" "left" 0.2633
0.033 0.271 180 180 0.58565 1 347.76 348.04 348.4 0.27943 0.35893 64 "064.txt" "right" "right" 0.30622
0.603 3.3 0 0 3.5596 1 358.13 361.43 361.8 3.3052 0.36561 64 "064.txt" "left" "left" 0.2544
0.387 0.395 180 180 0.65688 1 365.25 365.65 366.01 0.39947 0.36235 64 "064.txt" "right" "right" 0.25741
0.111 0.759 0 0 1.0391 1 373.26 374.02 374.38 0.75949 0.36049 64 "064.txt" "left" "left" 0.27961
0.131 1.09 180 180 1.3558 1 382.75 383.84 384.2 1.0926 0.35913 64 "064.txt" "right" "right" 0.2632
0.062 0.805 180 180 1.0839 1 390.32 391.13 391.49 0.81267 0.36082 64 "064.txt" "right" "right" 0.27123
0.331 2.02 0 0 2.2989 1 396.64 398.66 399.02 2.0256 0.36099 64 "064.txt" "left" "left" 0.273300000000000
1 2.02 0 0 2.2545 1 10.453 12.433 12.797 1.9796 0.36429 65 "065.txt" "left" "left" 0.2749
0.011 0.906 180 180 1.1914 1 18.311 19.23 19.589 0.91906 0.35952 65 "065.txt" "right" "right" 0.27234
0.081 0.423 0 0 0.74578 1 23.282 23.708 24.072 0.42606 0.36373 65 "065.txt" "left" "left" 0.31972
0.081 1.69 180 180 2.0044 1 27.508 29.2 29.568 1.6923 0.36794 65 "065.txt" "right" "right" 0.3121
0.033 0.71 0 0 1.0081 1 34.279 34.998 35.356 0.71922 0.35813 65 "065.txt" "left" "left" 0.28888
0.157 0.964 180 180 1.2445 1 38.931 39.903 40.269 0.97262 0.36634 65 "065.txt" "right" "right" 0.27188
0.143 0.625 0 0 0.89083 1 46.448 47.074 47.44 0.62605 0.36617 65 "065.txt" "left" "left" 0.26478
0.019 0.453 180 180 0.73804 1 51.42 51.886 52.246 0.46603 0.35963 65 "065.txt" "right" "right" 0.27201
0.143 0.666 0 0 0.94813 1 55.912 56.591 56.954 0.67933 0.36291 65 "065.txt" "left" "left" 0.2688
0.103 2.24 0 0 2.5086 1 60.55 62.802 63.162 2.2521 0.35953 65 "065.txt" "left" "left" 0.2565
0.111 1.83 0 0 2.1256 1 69.867 71.706 72.071 1.839 0.3645 65 "065.txt" "left" "left" 0.2866
0.157 0.906 180 180 1.1863 1 78.305 79.211 79.569 0.90612 0.35852 65 "065.txt" "right" "right" 0.28018
0.088 1.09 180 180 1.3729 1 83.623 84.716 85.082 1.0926 0.36624 65 "065.txt" "right" "right" 0.2803
0.143 0.423 0 0 0.71621 1 94.54 94.966 95.326 0.42588 0.36056 65 "065.txt" "left" "left" 0.29033
0.051 0.395 180 0 0.69019 0 102.72 103.12 103.48 0.39925 0.36065 65 "065.txt" "right" "left" 0.29094
0.045 0.25 0 0 0.54074 1 108.74 108.99 109.35 0.25265 0.36561 65 "065.txt" "left" "left" 0.28809
0.051 1.02 0 0 1.2985 1 120.01 121.04 121.4 1.0259 0.36596 65 "065.txt" "left" "left" 0.2726
0.131 0.368 180 180 0.66132 1 136.78 137.15 137.51 0.37258 0.35949 65 "065.txt" "right" "right" 0.28874
0.121 0.341 0 180 0.64478 0 143 143.35 143.71 0.34612 0.36045 65 "065.txt" "left" "right" 0.29866
0.081 0.854 0 0 1.1389 1 149.72 150.59 150.95 0.8659 0.35923 65 "065.txt" "left" "left" 0.273
0.681 1.44 0 0 1.7332 1 160.04 161.49 161.85 1.4525 0.3605 65 "065.txt" "left" "left" 0.2807
0.121 0.453 180 180 0.76625 1 165.3 165.77 166.13 0.46612 0.36185 65 "065.txt" "right" "right" 0.30013
0.062 1.34 0 180 1.6327 0 177.15 178.5 178.86 1.3458 0.36479 65 "065.txt" "left" "right" 0.2869
1 0.341 0 0 0.59363 1 182.34 182.68 183.05 0.34614 0.36651 65 "065.txt" "left" "left" 0.24749
0.103 0.805 0 0 1.0608 1 190.27 191.08 191.44 0.81267 0.36117 65 "065.txt" "left" "left" 0.24813
0.131 0.71 180 180 0.96603 1 196.37 197.09 197.45 0.71928 0.36171 65 "065.txt" "right" "right" 0.24675
0.103 1.34 180 180 1.5789 1 203.03 204.37 204.73 1.3458 0.35949 65 "065.txt" "right" "right" 0.2331
0.019 0.271 180 180 0.55144 1 209.64 209.92 210.28 0.27927 0.36559 65 "065.txt" "right" "right" 0.27217
0.285 1.44 0 0 1.5248 1 216.51 217.97 218.33 1.4525 0.36526 65 "065.txt" "left" "left" 0.0723
0.075 0.551 180 180 0.82955 1 221.91 222.47 222.83 0.55945 0.35862 65 "065.txt" "right" "right" 0.2701
0.096 0.906 180 180 1.1931 1 227.72 228.64 229 0.91927 0.36146 65 "065.txt" "right" "right" 0.27383
0.088 0.516 0 0 0.79005 1 237.52 238.04 238.41 0.51931 0.37394 65 "065.txt" "left" "left" 0.27074
0.603 0.964 180 180 1.2365 1 241.84 242.81 243.18 0.97261 0.36848 65 "065.txt" "right" "right" 0.26389
0.837 0.625 180 180 0.88163 1 247.5 248.13 248.49 0.62598 0.36053 65 "065.txt" "right" "right" 0.25565
0.111 1.34 180 180 1.5839 1 254.58 255.93 256.29 1.3458 0.35937 65 "065.txt" "right" "right" 0.2381
0.039 0.293 180 0 0.59867 0 261.11 261.42 261.78 0.3061 0.36262 65 "065.txt" "right" "left" 0.29257
0.603 0.516 180 180 0.80598 1 268.02 268.54 268.9 0.51938 0.36303 65 "065.txt" "right" "right" 0.2866
0.192 1.09 0 0 1.3656 1 272.34 273.43 273.8 1.0926 0.36621 65 "065.txt" "left" "left" 0.273
0.285 0.666 180 180 0.94431 1 279.07 279.75 280.11 0.67929 0.36064 65 "065.txt" "right" "right" 0.26502
0.285 1.02 0 0 1.2963 1 283.6 284.63 284.99 1.0257 0.36596 65 "065.txt" "left" "left" 0.2706
0.523 0.423 180 180 0.6882 1 289.16 289.58 289.95 0.42604 0.36455 65 "065.txt" "right" "right" 0.26216
0.131 2.52 180 180 2.8186 1 297.69 300.22 300.59 2.5321 0.3656 65 "065.txt" "right" "right" 0.2865
0.068 2.52 180 180 2.8154 1 306.53 309.06 309.42 2.5322 0.36018 65 "065.txt" "right" "right" 0.2832
0.111 0.666 180 180 0.96345 1 313.08 313.78 314.13 0.69272 0.35831 65 "065.txt" "right" "right" 0.27073
0.026 0.71 0 0 1.022 1 327.52 328.24 328.6 0.71925 0.36586 65 "065.txt" "left" "left" 0.30275
0.121 1.69 0 0 1.9771 1 333.8 335.49 335.85 1.6924 0.36224 65 "065.txt" "left" "left" 0.2847
0.088 1.44 180 180 1.7566 1 339.81 341.26 341.63 1.4525 0.36548 65 "065.txt" "right" "right" 0.3041
0.081 1.09 0 0 1.3705 1 345.77 346.86 347.22 1.0926 0.36504 65 "065.txt" "left" "left" 0.2779
0.111 1.44 180 180 1.7246 1 352.44 353.9 354.26 1.4524 0.365 65 "065.txt" "right" "right" 0.2722
0.387 0.395 0 0 0.68761 1 357.71 358.11 358.47 0.39948 0.36601 65 "065.txt" "left" "left" 0.28813
0.039 3.3 0 0 3.608 1 368.43 371.74 372.1 3.3185 0.35851 65 "065.txt" "left" "left" 0.289500000000000
0.918 0.625 0 0 0.90551 1 379.46 380.09 380.45 0.626 0.36559 65 "065.txt" "left" "left" 0.27951
0.103 1.02 180 180 1.3063 1 387.01 388.03 388.4 1.0259 0.36582 65 "065.txt" "right" "right" 0.2804
0.681 0.368 0 0 0.66553 1 398.3 398.67 399.03 0.37276 0.36249 65 "065.txt" "left" "left" 0.29277
0.121 0.625 0 0 0.85575 1 10.455 11.035 11.4 0.5799 0.36483 66 "066.txt" "left" "left" 0.27585
0.387 0.315 180 180 0.61937 1 18.979 19.311 19.677 0.3328 0.36595 66 "066.txt" "right" "right" 0.28657
0.062 2.24 180 180 2.5082 1 23.644 25.896 26.256 2.2522 0.36008 66 "066.txt" "right" "right" 0.256
0.331 0.271 180 180 0.54972 1 31.601 31.881 32.246 0.27943 0.36564 66 "066.txt" "right" "right" 0.27029
0.837 0.341 0 0 0.61633 1 40.932 41.278 41.642 0.34611 0.36402 66 "066.txt" "left" "left" 0.27022
0.068 0.71 180 180 1.0149 1 46.623 47.342 47.707 0.71934 0.36423 66 "066.txt" "right" "right" 0.29556
